path,blob_sha,mode,type,subsystem,review_method,disposition,finding_ids,notes
website/assets/maps/proximity/fueldump.png,e2843f382442810c95c2003d99ca920e9befbebf,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/goldrush.png,14a290359d2686db8d7118833c29592c3397f495,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/map_transforms.json,9be03999c7ae6a62041e53711435a68139cf26c6,100644,application/json,website,deep_text_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/missile_b3.png,f4742e929b41fdfa61232278aad1da750e11a2bb,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/missile_b4.png,52457b0560837f1dab0bf6fd6b1eca4358447850,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/oasis.png,96f8a88901825040627f6940f4b8ecd3fc084515,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/objective_descriptions.json,df24a08850a26e8f9da91e246f3bcd2952fc7c76,100644,application/json,website,deep_text_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/objective_zones.json,05e626a4530e1dc2c4c1707e12d8ada2c2b1bc19,100644,application/json,website,deep_text_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/radar.png,5f2081fbb17b3fb84aadf18a787b8ac330c80beb,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/railgun.png,370e3f486408044e875318ce59b4d782389e564f,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/supply.png,b55a13140c2d120bf8540ee3c9620b3cf3d2cfbf,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/sw_battery.png,fec613e9d59f4e7030d19acd77806951baa5a011,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/sw_goldrush_te.png,1982875242f2f9ce386977eaa80de54042af75a7,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/sw_oasis_b3.png,96f8a88901825040627f6940f4b8ecd3fc084515,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/proximity/te_escape2.png,19d17a13e7ba847a9324d90722f1567311e3c100,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/maps/supply.svg,de577c061923188f73441bbc7586691551895455,100644,image/svg+xml,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/backend/CLAUDE.md,2799a5b17ddebcb7c2f37e8f569bfb8c40af4a75,100644,text/x-script.python,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/__init__.py,716457e147dddc5e9f01643de0d26a6e09ea3096,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/dependencies.py,00e959b99d9aea88d1f94cd04f2722021520bf75,100644,text/x-script.python,website,deep_text_review,REVIEWED_ACTIVE,AUD-011,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/env_utils.py,4288da91265012f34059b2c379d58d14e03b81bd,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/local_database_adapter.py,7284cb28c89853a9fda8d6d46ce1348c5a386ba0,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/logging_config.py,d46eb6d0e91e07ac816098e11a86ee9304bfde50,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/main.py,ddd28b974e8ac485407bf46979fd7ca3c2f44039,100644,text/x-script.python,website,deep_text_review,REVIEWED_ACTIVE,AUD-005,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/metrics.py,d82c3ccfcac58b2296d5405fddf3211d3d1640e7,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/middleware/__init__.py,17d7fefee6bd1ccf3b019580eb2b16dfcb8aa075,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/middleware/auth_helpers.py,105b35ed46fa7ec86476a541eb8d76ed36a82676,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,AUD-011,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/middleware/http_cache_middleware.py,be8b066c1086dcb88643491d4def57c6ddaab72a,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/middleware/logging_middleware.py,8e20d2789bb878d55675bf79ff5c5fa4760b07e1,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/middleware/rate_limit_middleware.py,2fae5b05f2650dda7523bfee49f901064ea45372,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/rate_limit.py,f0d9202f4ca13cbd128735d9c39a86fb748cf949,100644,text/x-script.python,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/__init__.py,f973e2c04a36e3859131b80128f8039e2d79bd15,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/api.py,3098823d1f57d8523dd7100fae6b404e31f422eb,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/api_helpers.py,726e1e359edf80d3aa9b273fb007647d7842ca13,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/auth.py,b33eca5bf8d5e9d2b68920d466c645a597e5bc8c,100644,text/x-script.python,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/availability.py,faeeb3c85f7c777d00912c4af2458fd3e002139c,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/bets_router.py,1ad50e7eae7b187a576d7b7b90fae3a321a7f985,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,AUD-003,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/challenges_router.py,630b120a79682ec0607b0da7558ff906733ba125,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/diagnostics_router.py,72f177f07cf2bfd808ff44cb41f6b86d622822f7,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/greatshot.py,c216a39708e2ad1e568ade6f85be76fb0d988d28,100644,text/plain,website,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
website/backend/routers/greatshot_topshots.py,9ab9a793fe0ab6beec9970f88169211ebd0e48e0,100644,text/plain,website,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
website/backend/routers/planning.py,5c716e5065103514dc59275985898eb1374ce843,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/players_profile_router.py,0b6d392addaaa4b7715bf95a1cb3ac918e56b112,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/players_router.py,0995bc5e038e481399c01bea77127525b7dda345,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/predictions.py,fb811da802537606ac82c5ec5d762b40aac61627,100644,text/x-script.python,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_combat.py,bb30a9c1d181c8dccd017385fe41fb32833a8a3c,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_competitive.py,f6dbcd3c1c7e587c8fc053fa4a90a1b39825db89,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_dashboard.py,694af52423039893a35635f3af00b69b5cc59508,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,AUD-004,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_events.py,ffabbbaf0ff0d15dda5052819103874c752d5919,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_helpers.py,148598108449a066db5a6f44c9fddea78b63ce78,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_journey.py,e4ee721028b08fd220bba35840413d6aecef7156,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_movement.py,3e0342eae8f51d376a3d5eee22fe30fb01d570eb,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_objectives.py,f63058148434d027d0f7921f56b9e124b4b5e430,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_player.py,7251f8ab3d4ad54886313b9431c028e8754e8bf3,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_positions.py,8527fe951375d5282712342c19822c022a4cd856,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_quality.py,e7bd73ff2e8aac69d2f5e5188953c377376f3ac2,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_round.py,100ac444c530bcc7747b2d431b1a4cb052d5d898,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_router.py,f9c32fcb6253b1f1113c9f23a9814116c5ddd6e4,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_scoring.py,9d24f69ff73a52141bfafd615c03af9ed5ba0b15,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,AUD-008,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_support.py,2065c6298db5ff55f2dcc87a1207c9032916b0b5,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_teamplay.py,786485b67c42717d92a5e52b970da61cda3c9dd6,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/proximity_trades.py,7687842eb5b5aa6cb7bdcec47eaebd7f166405fa,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/records_awards.py,4a4f2e4fe8ed2cf1cd202747bebc59698fcd8912,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/records_helpers.py,db54420e8fa88ed54592a2f1066a10cfbbd183a0,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/records_maps.py,9b7041db096df1b3d4b12031a4ac6966105705cf,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/records_matches.py,a4f3848f7e7cdec9900d228dcb044da364ec9c7f,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/records_overview.py,9c45619de87334d2f8ee446d8a37f46a06376806,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/records_player.py,5264bbb0aa6cc1a7fd27fa303780afa32d196f73,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/records_router.py,22dbb26c4630be9305a8f5885c8d1fd7739b32f2,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/records_seasons.py,d9d9d4c219d3b7069c6afafb9eb582f712a68f61,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/records_trends.py,200565b3963eba07746d3fbca6963ee886f8d68f,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/records_weapons.py,8fdd488223dc2cbab23ec72e3c2b8d4b64c719d5,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/replay_router.py,546f421fab10a3b9fb7f44d14689fc0b0c226d10,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/rivalries_router.py,99dee3c69b30bb7092fb9750552af5f29ab287bc,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/season_awards_router.py,72cbf721a54ba1b56f95da09391cada057d2552f,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/sessions_router.py,c614930aea5019bab508e087047a43894e7d4f3f,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/skill_router.py,be42df287c3cd6446a36200dccdcbd1f3e8e52b2,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,AUD-007,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/storytelling_router.py,1758d9d38578be506309818070c5d801074b7718,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/routers/uploads.py,88e9ef8b4051c9071d06632fa055976a0e0ddc9f,100644,text/plain,website,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
website/backend/services/__init__.py,77697184be0dc835d36157aa0af215adcce36b3e,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/bets_lifecycle.py,a4843c775e3bf4128f394499ee8bd50c5ee12204,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,AUD-003,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/box_scoring_service.py,8319c866555c607ce8fea04795db9510f906aeae,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/contact_handle_crypto.py,6b102539c5ef67b5e54b69889ba5c97298d68424,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/formula_registry.py,619f34ca695e5671cfc0217adeaaee40c9f20af6,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,AUD-007,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/game_server_query.py,7908e2ee7c3dc988dc1582882343b736f16a4158,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/good_night_service.py,5c957246d947961398269f3e2f1f297abc4de247,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/greatshot_crossref.py,f70e874b7ac66fa9fe4ea573daabab74b7e93183,100644,text/plain,website,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
website/backend/services/greatshot_jobs.py,ff6666bdbf804c9baf1992ce80af08a640582cee,100644,text/plain,website,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
website/backend/services/greatshot_store.py,f03f50bf1efb135bd4dd014cf99cf227cb8281be,100644,text/plain,website,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
website/backend/services/http_cache_backend.py,4c26542b81be23a929045828e03cb8f9df7e39f6,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/planning_discord_bridge.py,64262c20b6cce6c727fecf8b913c5ad60632ca9f,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/player_profile_metrics.py,be53e78d324cacd952f39586bb29097de84f15f7,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/prox_scoring.py,db6bc9c9a747c7ac18084ad00eade52a0a21d2b9,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,AUD-008,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/replay_service.py,6f58b096b5739480f7afab40f47d5d4f9c20e080,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/rivalries_service.py,afc3622df9a2e66f58fc1c46b4279574d7638137,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/s_effort_service.py,6242efdc4d0d3ab00643be1c59257ed2b5b099be,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,AUD-007,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/season_awards_service.py,b6d8f282f6de61bb12fc599b4d4ebb82ec00f6c0,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/session_matrix_service.py,0ac6e32d695dbe9ec01ab116a909f49ad8942eef,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/skill_rating_service.py,0d9671aea56100272ccbda137e9541cfd24bb4b0,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,AUD-007,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/ssr_service.py,2978088b22022de352bb82e63c888f8ee4c5051f,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,AUD-007,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/__init__.py,e5930253a7f8814e5f52717fc599927070a3f36b,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/advanced_metrics.py,0cb8a425e8c95e6ef9808c14a92a74da17479c54,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/archetypes.py,96619ba773c28f574d0715e469b4eecc3a83cbdd,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/base.py,ed3be22a63bccd0243024beaecfc8cf8b21a9ee9,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/baseline.py,3144497491ca456a6a7649c0a3db4a3d7648a263,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/kis.py,f60982542b3d19e742d740d069a1488f79878570,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/kis_shadow.py,daf1f4abcbca65c20cce5d309007489613dcc3c3,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/loaders.py,64a660b31e96ec79a33684c3abcf58990db001e0,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/moments.py,54944ec0025f9358144a3af8f384530f5031523a,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/momentum.py,993cbee0a9ef84ebfe1c496a79cf7fdb4662eb64,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/narrative.py,71977645812818de9b95ae0ccabcef2863f5e377,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,AUD-004,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/ois.py,5b1abfae1dbf1d58b8e6d3bb5eebb7e4ca6945a6,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/service.py,52fd0f9b3428aefdc4b808b5d701b05b6f90e999,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/synergy.py,dc4fcfbd8010bf23559e0c8fe5e58e9ea0a2c114,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling/win_contribution.py,9c9cf05446db76a5429802a958efccde56995c80,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/storytelling_service.py,a6efca46cb53859f39dc340a395f3e83fc8a50c9,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/upload_store.py,92ba657f6ee6ff2d572056cf5dd491804b283ea7,100644,text/plain,website,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
website/backend/services/upload_validators.py,53426d7edba719a9225725b8bb6cbeea57cb15f9,100644,text/plain,website,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
website/backend/services/voice_channel_tracker.py,b6f0c099f50a2eff56d7e73607af96f5a883ce55,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/weapon_stats_mv_refresh.py,86917cb7a291f8e73afc40b6e79ff609b597027a,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/services/website_session_data_service.py,d25a873966942034f739edacdb417977f4bbf55a,100644,text/x-script.python,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/utils/__init__.py,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,100644,inode/x-empty,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/backend/utils/et_constants.py,b85736424a56f1e9efb15f1ffa1b6a9044e4e93e,100644,text/plain,website,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
website/data/uploads/clip/8f0c67153f72460c97a5b40273afe60e/original.mp4,c6aad2d0482ce457352495067d2bffbf9d14c05b,100644,video/mp4,website,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
website/data/uploads/config/de4f8d8628c148e5a8756a522aeb43b0/original.cfg,ec46dfc9d1342abfd09afa1642e1b263cf23e42d,100644,text/plain,website,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
website/extract_game_assets.py,63e3df1d23fceef549cfebfb325e099c6ba982b7,100644,text/x-script.python,website,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
website/frontend/README.md,de026f4b390dc20860d3e44c074c791c919d157b,100644,text/plain,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/package-lock.json,f367cc84de054fe8729511c260db83bb6a3d6e44,100644,application/json,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
